Unnamed_index;department;promoted;review;projects;salary;tenure;satisfaction;bonus;avg_hrs_month;left
4216;IT;0;0.742375417;3;medium;6;0.377895196;0;182.0822654;yes
4217;operations;0;0.732531452;4;high;6;0.312140471;0;183.2017858;yes
4218;operations;0;0.688840254;3;medium;7;0.457335569;0;186.0589561;yes
4219;sales;0;0.870554915;3;high;5;0.262177414;0;179.0076219;yes
4220;retail;0;0.656782202;3;medium;8;0.26575199;1;187.7181321;yes
4221;engineering;0;0.708184526;4;low;6;0.426885934;0;184.0698611;yes
4222;engineering;0;0.681395265;3;high;5;0.52144511;0;179.5757874;yes
4223;IT;0;0.617929212;3;medium;9;0.234220079;0;192.1590565;yes
4224;operations;0;0.751817482;3;medium;5;0.441918574;0;180.9642021;yes
4225;engineering;0;0.840436355;4;medium;4;0.448000831;0;176.8182622;yes
4226;sales;0;0.716790891;4;low;5;0.463357436;0;180.5823919;yes
4227;marketing;0;0.720360942;4;medium;7;0.326639023;1;185.978137;yes
4228;IT;0;0.78250289;3;medium;7;0.258801402;1;184.7007553;yes
4229;engineering;0;0.733042896;3;high;6;0.462747622;0;181.677698;yes
4230;sales;0;0.743007151;3;medium;6;0.307060197;1;181.5194727;yes
4231;finance;0;0.716752343;4;medium;7;0.307375396;0;185.5797743;yes
4232;admin;0;0.869196612;3;medium;5;0.338632335;0;180.3404813;yes
4233;operations;0;0.644039257;3;medium;7;0.447414178;0;186.7240561;yes
4234;retail;0;0.840283258;4;low;4;0.516122362;0;175.5148309;yes
4235;operations;0;0.730101875;4;medium;6;0.372310346;1;182.2349502;yes
4236;sales;0;0.752918967;3;low;5;0.564081511;0;179.8572403;yes
4237;operations;0;0.752303052;3;medium;5;0.29825793;0;180.3708704;yes
4238;engineering;0;0.798600375;3;high;4;0.567508615;0;176.372679;yes
4239;engineering;0;0.811850521;3;medium;7;0.312894086;0;185.4303578;yes
4240;sales;0;0.712034458;4;medium;6;0.335721324;0;181.6506378;yes
4241;retail;0;0.755398906;4;medium;6;0.324487765;1;184.3580883;yes
4242;engineering;0;0.794554781;3;high;5;0.479017455;0;179.1992783;yes
4243;engineering;0;0.737093818;4;high;6;0.378892359;0;183.504144;yes
4244;engineering;0;0.84935019;3;medium;4;0.45174097;1;177.3783709;yes
4245;engineering;0;0.780975105;3;medium;6;0.288489275;0;183.041445;yes
4246;admin;0;0.796131305;3;medium;6;0.300435402;1;182.6283816;yes
4247;operations;0;0.74526315;3;medium;6;0.409450205;1;181.7978754;yes
4248;marketing;0;0.874660184;4;medium;5;0.401668217;0;178.8187278;yes
4249;sales;1;0.862364239;4;medium;4;0.472027543;0;175.5021664;yes
4250;operations;0;0.745565119;3;medium;5;0.373271783;0;180.0392404;yes
4251;retail;0;0.731321429;3;high;7;0.36431168;0;185.2351413;yes
4252;engineering;0;0.848623484;3;low;4;0.433842925;0;177.2703947;yes
4253;engineering;0;0.640851729;3;medium;7;0.47587612;0;185.6549121;yes
4254;operations;0;0.77706829;3;low;6;0.361516138;0;182.6221763;yes
4255;operations;0;0.777976211;4;medium;5;0.398464041;0;181.0110524;yes
4256;marketing;0;0.754321476;3;medium;7;0.380378682;0;185.3516078;yes
4257;support;0;0.889697528;3;medium;5;0.269755861;0;178.7685171;yes
4258;operations;0;0.803019122;3;medium;6;0.225060795;0;182.6338188;yes
4259;support;0;0.847092428;3;medium;4;0.547796046;0;175.804201;yes
4260;operations;0;0.670937202;4;medium;6;0.54334028;0;181.8774894;yes
4261;marketing;0;0.755339869;3;medium;5;0.503951693;0;180.0005458;yes
4262;sales;0;0.774150465;4;low;6;0.267253864;0;182.3740304;yes
4263;sales;0;0.74434127;3;medium;6;0.366270967;0;182.9802753;yes
4264;operations;0;0.640456171;3;medium;7;0.425258245;0;185.6224766;yes
4265;support;0;0.677006718;3;low;6;0.442129572;0;183.9348054;yes
4266;marketing;0;0.735115433;2;medium;5;0.356369796;0;179.3584255;yes
4267;sales;0;0.773759327;4;medium;3;0.559329551;0;174.8612587;yes
4268;retail;0;0.756342601;3;medium;5;0.343096265;0;180.5498349;yes
4269;engineering;0;0.607529354;3;medium;6;0.316280492;0;183.7758658;yes
4270;IT;0;0.734582043;3;medium;7;0.29601953;0;185.2515318;yes
4271;support;0;0.722455606;3;medium;7;0.461199333;0;184.9126107;yes
4272;engineering;0;0.670271574;4;high;7;0.46605055;0;187.0493265;yes
4273;retail;0;0.627557658;3;medium;7;0.371411774;0;186.8280646;yes
4274;support;0;0.858521229;3;medium;5;0.293863068;1;179.6144996;yes
4275;logistics;0;0.707577021;3;medium;7;0.285173497;1;186.4722729;yes
4276;logistics;0;0.626156749;3;high;6;0.570818647;1;182.5347768;yes
4277;operations;0;0.750083603;4;medium;5;0.494615527;0;179.3552283;yes
4278;sales;0;0.745128138;3;medium;5;0.607527192;0;179.634239;yes
4279;logistics;0;0.806814024;3;medium;5;0.3960238;1;179.2190164;yes
4280;marketing;0;0.764072976;4;medium;5;0.271716422;1;181.2451131;yes
4281;retail;0;0.757484481;3;medium;5;0.533717307;0;181.0123049;yes
4282;marketing;0;0.716393889;3;medium;5;0.533887166;0;179.2099962;yes
4283;admin;0;0.692196374;3;medium;6;0.426037922;0;182.5679616;no
4284;engineering;0;0.78713002;3;medium;4;0.483920142;0;177.3550459;yes
4285;operations;0;0.841147433;3;high;3;0.405189465;0;175.0187392;yes
4286;support;0;0.734847026;3;high;7;0.258732777;1;184.5391082;yes
4287;operations;0;0.777723635;4;low;6;0.373571659;0;181.6518721;yes
4288;retail;0;0.702075894;3;medium;8;0.313747431;0;188.6111579;yes
4289;logistics;0;0.704433695;5;medium;6;0.382316878;0;182.9936669;yes
4290;operations;0;0.730760624;3;medium;6;0.394311523;0;182.0322365;yes
4291;operations;0;0.758294913;3;medium;6;0.311824847;0;182.3479013;yes
4292;IT;0;0.72089547;3;medium;7;0.367424989;0;185.5110226;yes
4293;operations;0;0.83307459;3;medium;5;0.315705718;0;179.3207555;yes
4294;admin;0;0.803304854;3;low;4;0.460971923;0;177.6776442;yes
4295;retail;0;0.664944836;4;medium;8;0.356527213;0;189.018958;yes
4296;finance;0;0.720145184;3;high;4;0.466148189;1;177.0295184;yes
4297;engineering;1;0.800909513;3;medium;6;0.322702205;0;181.9052086;yes
4298;support;0;0.620731191;2;medium;7;0.417493254;0;184.8950387;yes
4299;operations;0;0.681996467;3;medium;5;0.429957146;1;181.3133475;yes
4300;logistics;0;0.668731899;3;medium;5;0.543921733;0;179.9735322;yes
4301;sales;0;0.767236788;4;medium;5;0.495569689;0;178.6502094;yes
4302;operations;0;0.705974761;5;medium;6;0.303816113;0;183.5056399;yes
4303;logistics;0;0.721093458;3;medium;6;0.33597614;0;183.3640075;yes
4304;finance;0;0.737290761;3;medium;9;0.198855408;0;192.7095003;yes
4305;admin;0;0.729237415;3;medium;5;0.447193678;1;179.3457317;yes
4306;engineering;0;0.645735903;3;low;5;0.472743783;0;181.3472704;yes
4307;marketing;0;0.749458112;3;medium;6;0.338858149;1;182.011405;yes
4308;engineering;0;0.770728428;3;medium;5;0.472999715;0;178.8501407;yes
4309;engineering;0;0.774517767;4;medium;6;0.275858606;0;181.8134233;yes
4310;finance;0;0.832028741;3;medium;6;0.257830928;0;182.0626578;yes
4311;logistics;0;0.777539617;4;medium;6;0.256496471;0;183.9057928;yes
4312;engineering;0;0.669965151;4;medium;6;0.431679266;0;183.826205;yes
4313;engineering;0;0.651184504;3;high;8;0.313547784;0;187.676418;yes
4314;operations;0;0.859633575;3;medium;5;0.368166733;1;179.8471403;yes
4315;IT;0;0.795716666;3;medium;4;0.538213073;0;178.4113444;yes
4316;support;0;0.695227932;3;medium;7;0.461457506;0;185.76751;yes
4317;sales;0;0.848340365;4;low;4;0.382365552;0;176.7293995;yes
4318;sales;0;0.924180884;3;medium;4;0.308684242;0;177.7873502;yes
4319;admin;0;0.786613313;3;medium;6;0.362357587;0;182.9573057;yes
4320;marketing;0;0.899240201;3;low;7;0.093071781;0;184.5239064;yes
4321;sales;0;0.761208426;3;medium;5;0.449128266;1;179.4818208;yes
4322;support;0;0.80469833;2;medium;5;0.42935787;0;181.0437144;yes
4323;operations;0;0.754762581;4;medium;7;0.276191171;0;184.8075276;yes
4324;retail;0;0.725971317;3;medium;6;0.334455556;0;184.452205;yes
4325;marketing;0;0.823768948;4;medium;6;0.258592338;0;181.7109215;yes
4326;support;0;0.832058523;3;medium;5;0.301664178;0;178.7372169;yes
4327;sales;0;0.671228486;4;high;7;0.386158792;0;186.3191844;yes
4328;logistics;0;0.780632731;3;high;6;0.369055058;0;182.4944132;yes
4329;engineering;0;0.777186399;3;high;5;0.438476531;0;179.8961703;yes
4330;operations;0;0.662310176;4;low;8;0.313021106;0;187.5093958;yes
4331;sales;0;0.831281135;3;low;6;0.135181373;1;183.7919276;yes
4332;operations;0;0.608797669;3;high;7;0.335707993;0;185.9256155;yes
4333;sales;0;0.688382268;3;high;6;0.325034854;0;184.3043644;yes
4334;sales;0;0.656920983;3;medium;7;0.265119755;0;186.0789148;yes
4335;marketing;0;0.820513084;3;high;4;0.300545193;0;178.3179899;yes
4336;logistics;0;0.814451276;4;medium;4;0.525906699;1;177.0787928;yes
4337;operations;0;0.668350999;2;low;6;0.50527789;0;183.4998825;yes
4338;retail;1;0.767401767;3;medium;7;0.296473463;0;186.1518594;yes
4339;IT;0;0.810919052;3;medium;6;0.32094953;0;183.8249424;yes
4340;support;1;0.81889027;3;medium;5;0.385645407;0;178.7462092;yes
4341;engineering;0;0.724179324;4;medium;6;0.370922751;0;183.1711512;yes
4342;marketing;0;0.817257956;3;medium;5;0.311040305;0;179.9637532;yes
4343;operations;0;0.771509646;3;high;7;0.257994756;0;184.7571017;yes
4344;operations;0;0.686526869;2;medium;6;0.435713315;0;184.2701401;yes
4345;logistics;0;0.76358625;3;medium;5;0.477476005;0;180.6627164;yes
4346;finance;0;0.767976554;4;high;5;0.358857662;0;181.4143655;yes
4347;retail;0;0.772027273;2;medium;6;0.2742331;0;183.7522405;yes
4348;sales;0;0.792855472;3;low;5;0.352375804;0;180.7288735;yes
4349;operations;0;0.639620822;3;medium;4;0.603319199;0;178.2244255;yes
4350;logistics;0;0.694754781;3;medium;4;0.585889603;0;176.1452408;yes
4351;marketing;1;0.82976755;4;medium;6;0.240744943;1;183.5771656;yes
4352;retail;0;0.762808977;3;medium;4;0.545679305;0;178.0126328;yes
4353;operations;0;0.646180103;3;medium;7;0.371411311;0;186.1390859;yes
4354;sales;0;0.69476332;3;medium;6;0.55470428;0;184.3308517;yes
4355;marketing;0;0.847343534;3;medium;3;0.508629969;0;174.2350586;yes
4356;operations;0;0.741088239;4;medium;7;0.342002344;0;184.8531493;yes
4357;finance;0;0.744810538;3;high;6;0.508044035;0;183.0650988;yes
4358;engineering;0;0.711520883;3;medium;6;0.446359321;0;181.7596367;yes
4359;admin;0;0.743355456;4;high;5;0.534439971;0;180.4185959;yes
4360;sales;0;0.767355349;4;high;6;0.402626907;0;181.8622638;yes
4361;operations;0;0.747643847;4;medium;6;0.2994473;0;183.6648982;yes
4362;sales;0;0.624396587;3;medium;6;0.538062824;0;183.2911607;yes
4363;operations;0;0.789685661;3;medium;5;0.341216135;0;180.3722074;yes
4364;IT;0;0.748715894;3;medium;8;0.302224658;1;187.9203753;yes
4365;retail;0;0.850237961;3;medium;4;0.446899283;0;176.4667942;yes
4366;operations;0;0.703325372;3;high;7;0.406610863;1;184.8903328;yes
4367;support;0;0.761574083;3;medium;5;0.524783567;0;180.6975228;yes
4368;sales;0;0.862233363;4;medium;5;0.284303715;0;180.5167686;yes
4369;sales;0;0.834924461;3;high;5;0.425331654;0;178.7662013;yes
4370;retail;0;0.686049687;3;medium;5;0.499438566;0;180.4199104;yes
4371;retail;0;0.765408404;3;medium;6;0.483113607;1;181.7927313;yes
4372;sales;0;0.828286442;3;medium;5;0.348366751;0;180.2284885;yes
4373;operations;0;0.782191107;3;medium;6;0.324961826;0;182.8667657;yes
4374;sales;0;0.781193158;3;medium;4;0.574948252;0;177.0113618;yes
4375;support;0;0.709883216;3;medium;6;0.445996346;0;183.4035285;yes
4376;finance;0;0.76335932;4;low;6;0.258443922;0;183.6246418;yes
4377;support;0;0.704586575;3;medium;6;0.572970086;0;182.3274337;yes
4378;engineering;0;0.712034525;3;medium;5;0.606894682;1;179.8990719;yes
4379;sales;0;0.746945838;3;medium;6;0.283392868;0;184.2612867;yes
4380;operations;0;0.620604559;3;medium;7;0.515114198;0;185.1948129;yes
4381;marketing;0;0.593002496;3;medium;6;0.484702369;1;183.1343283;yes
4382;retail;0;0.735225818;3;medium;7;0.393697903;0;185.1033787;yes
4383;sales;0;0.781394527;4;medium;7;0.235361187;0;187.0975088;yes
4384;engineering;0;0.863965665;3;medium;6;0.382276794;0;182.1753556;yes
4385;retail;0;0.695903236;4;medium;5;0.375899384;0;181.1978218;yes
4386;sales;0;0.792525622;3;medium;5;0.423384022;1;181.1897131;yes
4387;engineering;0;0.742994646;3;medium;7;0.377874163;1;184.6419466;yes
4388;admin;0;0.621765233;3;medium;7;0.428733537;0;186.2003344;yes
4389;marketing;0;0.73031069;4;medium;6;0.382957084;0;181.5836587;yes
4390;admin;0;0.763973355;4;medium;5;0.448869926;1;180.2464236;yes
4391;sales;0;0.698592351;3;medium;6;0.450857502;0;182.9874699;yes
4392;engineering;0;0.815842478;2;low;4;0.509176221;0;177.9107373;yes
4393;support;0;0.757030706;3;medium;4;0.596206331;0;176.712191;yes
4394;sales;0;0.680435119;2;medium;7;0.369111219;0;185.605144;yes
4395;sales;0;0.680842433;3;medium;5;0.487965709;0;179.2215976;yes
4396;sales;0;0.723760863;3;medium;6;0.474883961;0;183.6108561;yes
4397;retail;0;0.777400136;3;medium;5;0.427918305;0;179.949255;yes
4398;retail;0;0.817945145;3;low;5;0.281863921;0;180.1359378;yes
4399;engineering;0;0.774999093;4;medium;5;0.285339598;1;181.2672323;yes
4400;engineering;0;0.726867435;3;high;7;0.436484436;0;187.0325674;yes
4401;operations;0;0.722693762;4;medium;6;0.453059545;0;183.0978499;yes
4402;admin;0;0.707538313;3;medium;6;0.4299156;0;181.8895642;yes
4403;engineering;0;0.652132256;3;medium;8;0.334825466;0;188.1816688;yes
4404;operations;0;0.821501286;3;medium;5;0.433485644;0;179.9088245;yes
4405;retail;0;0.77875238;3;medium;5;0.336316243;0;180.1447336;yes
4406;sales;0;0.811014319;3;medium;6;0.34154558;0;183.2551837;yes
4407;sales;0;0.727704731;4;medium;6;0.386924072;0;182.6028749;yes
4408;sales;0;0.853635441;4;medium;5;0.259218831;0;180.1785434;yes
4409;marketing;0;0.817248379;3;low;5;0.511246065;0;178.7611951;yes
4410;marketing;0;0.631412642;3;medium;8;0.407508262;0;189.7417408;yes
4411;retail;0;0.737271569;3;high;7;0.284862191;0;186.4010478;yes
4412;admin;0;0.708724791;4;medium;5;0.366890143;0;178.9092812;yes
4413;engineering;0;0.645610719;3;medium;7;0.536077316;0;184.9391961;yes
4414;sales;0;0.841957304;3;medium;6;0.230052867;0;182.0941092;yes
4415;retail;0;0.703695934;2;low;7;0.254952785;1;185.3771413;yes
4416;marketing;0;0.64562022;3;medium;7;0.359063727;0;184.915479;yes
4417;sales;0;0.707021655;3;medium;6;0.384614149;0;183.2190304;yes
4418;sales;0;0.853041767;3;medium;4;0.415856937;0;177.1847284;yes
4419;engineering;0;0.848837094;3;medium;4;0.371049933;0;178.3288895;yes
4420;engineering;0;0.756234425;3;medium;6;0.382477148;0;183.1705548;yes
4421;IT;0;0.674488985;4;medium;6;0.447559129;0;183.8028006;yes
4422;support;0;0.680391112;2;low;7;0.312312975;0;185.9660457;yes
4423;marketing;0;0.805387986;3;medium;5;0.428361199;0;179.9114934;yes
4424;IT;0;0.615664;3;high;8;0.360166846;1;187.8774019;yes
4425;operations;0;0.810903097;3;medium;5;0.406771532;0;179.993783;yes
4426;IT;0;0.681529792;2;medium;7;0.386274787;1;187.2743453;yes
4427;engineering;0;0.695409551;3;medium;6;0.365253452;0;183.4731865;yes
4428;retail;0;0.747738453;3;low;6;0.451118673;0;182.7723952;yes
4429;sales;0;0.766135968;3;low;5;0.41732885;0;178.928477;yes
4430;sales;0;0.685458404;3;medium;5;0.465364228;0;180.7141544;yes
4431;operations;0;0.816743429;4;medium;5;0.307784324;0;181.2655134;yes
4432;retail;0;0.858907615;3;high;3;0.458549677;0;175.2487455;yes
4433;sales;0;0.754383665;3;medium;3;0.498546633;0;175.2031359;yes
4434;sales;0;0.807672939;3;medium;5;0.316219789;0;179.894624;yes
4435;IT;0;0.715204022;4;medium;6;0.360744428;0;183.9310158;yes
4436;retail;0;0.723468329;3;medium;6;0.455066992;0;181.9711356;yes
4437;engineering;0;0.838784863;4;medium;4;0.398227568;0;177.5857037;yes
4438;logistics;0;0.815661438;4;medium;6;0.374322161;0;183.9210469;yes
4439;engineering;0;0.870118475;3;low;6;0.258554072;0;181.9464966;yes
4440;operations;0;0.554793176;3;medium;8;0.403441272;1;189.3201145;yes
4441;sales;0;0.660896427;3;medium;6;0.538386358;0;182.8709841;yes
4442;retail;0;0.772301388;3;medium;5;0.424074107;0;180.4787607;yes
4443;sales;0;0.714813112;4;medium;6;0.49266798;0;181.7221138;yes
4444;marketing;0;0.759449804;3;medium;6;0.383917732;0;184.0294962;yes
4445;retail;0;0.681102818;4;medium;7;0.402398889;1;185.5245656;yes
4446;admin;0;0.741108358;4;high;6;0.405401125;0;182.7092997;yes
4447;retail;0;0.89455396;3;medium;3;0.520802883;0;173.3035809;yes
4448;sales;0;0.72691923;3;high;5;0.573775789;0;180.3300637;yes
4449;retail;0;0.787714725;3;medium;6;0.20106046;0;182.1704209;yes
4450;marketing;0;0.759386708;4;medium;4;0.314394132;1;178.4859578;yes
4451;support;0;0.661184246;3;medium;8;0.336025244;0;188.4058616;yes
4452;sales;0;0.826038546;4;medium;6;0.257740485;0;182.7110553;yes
4453;support;0;0.735257541;3;medium;6;0.407986422;1;182.1722642;yes
4454;IT;0;0.74071459;4;medium;6;0.294751531;0;182.4979934;yes
4455;engineering;0;0.780768641;3;medium;6;0.333083;0;182.0149113;yes
4456;engineering;0;0.691506295;3;medium;5;0.493664626;0;180.572657;yes
4457;engineering;0;0.806952945;3;high;7;0.275085137;1;185.2006054;yes
4458;sales;0;0.816116841;4;medium;6;0.244938549;0;182.9172883;yes
4459;sales;0;0.743438769;4;medium;5;0.311164954;0;180.739785;yes
4460;retail;0;0.711503592;3;low;6;0.49865558;0;181.7588943;yes
4461;sales;0;0.690312958;4;medium;7;0.337796109;0;187.2287414;yes
4462;support;0;0.782271984;3;high;4;0.518486712;0;177.6643444;yes
4463;IT;0;0.703123045;3;medium;6;0.264527832;0;184.2973624;yes
4464;marketing;0;0.707885359;4;medium;6;0.558841748;1;181.9646663;yes
4465;sales;0;0.772941509;2;medium;5;0.492267771;0;180.2025138;yes
4466;operations;0;0.793131167;3;medium;4;0.407435372;1;177.9736006;yes
4467;retail;0;0.721782234;4;medium;6;0.41419093;0;182.4327923;yes
4468;operations;0;0.715927578;4;medium;6;0.505635979;0;181.7449564;yes
4469;retail;0;0.818020749;3;low;5;0.352296126;1;180.9230601;yes
4470;retail;0;0.639193148;4;high;5;0.596213482;1;180.9084773;yes
4471;logistics;0;0.81851462;4;medium;6;0.348945724;0;182.4812731;yes
4472;engineering;0;0.687850574;3;medium;7;0.347730055;0;184.5692206;yes
4473;finance;0;0.795268764;5;medium;7;0.230129823;0;185.2346456;yes
4474;sales;0;0.707676357;3;medium;7;0.34119025;0;185.429407;yes
4475;IT;0;0.817751808;4;medium;6;0.439179396;0;181.9108594;yes
4476;finance;0;0.800862499;3;medium;5;0.276437016;0;181.2069567;yes
4477;IT;0;0.86949536;4;medium;5;0.202513534;0;179.3109815;yes
4478;operations;0;0.768188136;3;medium;4;0.623266749;0;175.6007909;yes
4479;IT;0;0.784029611;4;medium;5;0.345680044;0;181.077367;yes
4480;engineering;0;0.628328084;4;medium;7;0.49187279;0;186.3177306;yes
4481;sales;0;0.810062868;3;medium;4;0.509349471;1;176.8410882;yes
4482;finance;0;0.710070191;4;medium;4;0.420505526;0;178.2773403;yes
4483;sales;0;0.794305237;3;medium;5;0.202922445;0;181.296346;yes
4484;sales;0;0.727413223;3;medium;7;0.327461776;0;185.3119907;yes
4485;sales;0;0.764600815;3;medium;6;0.452772531;0;182.441512;yes
4486;operations;0;0.830930871;2;medium;4;0.524330924;0;175.8321828;yes
4487;sales;1;0.873086667;3;high;4;0.312935056;0;177.5032951;yes
4488;retail;0;0.717233991;4;medium;6;0.406897907;0;182.0189473;yes
4489;retail;0;0.729928394;3;high;6;0.360172474;0;183.2588672;yes
4490;retail;0;0.797307758;4;medium;7;0.289408176;0;184.9680606;yes
4491;marketing;0;0.775191544;2;medium;6;0.362614295;0;182.1283521;yes
4492;engineering;0;0.721096072;3;medium;6;0.340643205;0;183.5235846;yes
4493;marketing;0;0.78055066;3;medium;5;0.417745564;1;178.5222681;yes
4494;engineering;0;0.71452176;3;medium;6;0.395634954;0;183.8593325;yes
4495;sales;0;0.846152228;3;high;4;0.438185055;0;176.7903942;yes
4496;sales;0;0.811674209;3;low;5;0.484624507;0;178.9703371;yes
4497;engineering;0;0.685733593;4;medium;7;0.444944897;0;185.0117279;yes
4498;finance;0;0.87801111;2;medium;5;0.267416205;0;180.9803175;yes
4499;support;0;0.68308564;4;low;7;0.316966687;0;186.2647739;yes
4500;engineering;0;0.680102408;3;medium;6;0.315328245;0;183.3080846;yes
4501;retail;0;0.718046397;3;low;6;0.338073229;0;183.9794642;yes
4502;engineering;0;0.628050283;3;medium;6;0.459517258;0;184.1683625;yes
4503;operations;0;0.74271847;4;low;5;0.439173379;0;179.8817403;yes
4504;retail;0;0.913348586;3;medium;4;0.362799383;0;175.6934207;yes
4505;sales;0;0.846935196;3;medium;4;0.397866189;0;176.4100534;yes
4506;admin;0;0.835719841;4;medium;5;0.474966114;0;180.8583728;yes
4507;sales;0;0.679240675;4;low;5;0.583290488;1;180.7224644;yes
4508;sales;0;0.683104391;3;medium;7;0.381363275;0;185.8958997;yes
4509;retail;0;0.764367635;3;medium;5;0.480897069;1;178.820201;yes
4510;marketing;0;0.857579484;3;high;4;0.235975881;1;178.3085597;yes
4511;marketing;0;0.906557027;3;medium;4;0.264379293;1;177.0056777;yes
4512;operations;0;0.792512859;4;medium;4;0.472763112;0;178.4917555;yes
4513;operations;0;0.68153795;4;high;7;0.340713058;0;184.6759243;yes
4514;logistics;0;0.742771385;3;high;4;0.484902069;0;178.2148762;yes
4515;logistics;0;0.665202783;3;medium;8;0.398610388;0;188.1594601;yes
4516;engineering;0;0.794830131;3;medium;5;0.471104302;0;179.0863348;yes
4517;sales;0;0.608797609;3;medium;7;0.425650183;0;185.2698547;yes
4518;logistics;0;0.769343204;3;medium;5;0.364577989;0;181.327252;yes
4519;engineering;0;0.775643476;4;low;6;0.381465274;0;183.306821;yes
4520;support;0;0.761886036;3;medium;6;0.364490183;0;183.5016347;yes
4521;engineering;0;0.606069249;3;medium;7;0.475806838;0;185.6678115;yes
4522;sales;0;0.821321465;3;high;7;0.214379092;0;185.3565117;yes
4523;retail;0;0.652433296;3;medium;5;0.541872657;0;180.8521563;yes
4524;finance;0;0.799124928;3;medium;6;0.269769223;0;183.2475917;yes
4525;sales;0;0.708930327;3;medium;5;0.542885249;0;181.229772;yes
4526;operations;0;0.719553278;2;medium;5;0.49789875;1;180.4869228;yes
4527;retail;0;0.749672473;3;high;4;0.604007008;0;176.8308481;yes
4528;operations;0;0.676855796;4;medium;6;0.431842621;0;181.6056089;yes
4529;logistics;0;0.762746953;4;medium;6;0.36705105;0;183.2972456;yes
4530;operations;0;0.768614048;3;medium;6;0.376423969;0;183.6240974;yes
4531;logistics;0;0.851313393;3;low;4;0.32302113;0;178.4943939;yes
4532;operations;0;0.758349988;3;medium;4;0.530260012;1;178.4538741;yes
4533;engineering;0;0.775090664;4;medium;6;0.416597301;0;182.0868086;yes
4534;operations;0;0.774121018;3;low;6;0.378517685;0;181.5050441;yes
4535;sales;0;0.755650675;4;high;5;0.415015673;0;180.18852;yes
4536;operations;0;0.725151101;3;medium;5;0.526435885;0;178.5304168;yes
4537;sales;0;0.654749434;3;low;7;0.476721361;0;185.2386617;yes
4538;engineering;0;0.654320072;4;medium;6;0.63646977;0;182.5549893;yes
4539;operations;0;0.705566762;3;low;6;0.418341055;0;183.0413187;yes
4540;sales;0;0.748866509;4;high;5;0.415269892;1;179.5407442;yes
4541;operations;0;0.810165893;3;medium;5;0.423714458;1;179.5345446;yes
4542;marketing;0;0.787134851;4;medium;6;0.283310298;0;184.2572401;yes
4543;sales;0;0.748141536;3;high;6;0.315436054;0;183.3346353;yes
4544;operations;0;0.696473892;3;medium;7;0.373305016;0;185.0050571;yes
4545;sales;0;0.750851228;3;medium;4;0.540538791;0;177.1714811;yes
4546;operations;0;0.764995906;4;high;5;0.498070233;0;181.0634209;yes
4547;engineering;1;0.751528189;3;high;4;0.491963812;0;177.9254415;yes
4548;support;0;0.740581714;2;medium;5;0.381459552;0;180.6594844;yes
4549;marketing;0;0.588968432;4;low;8;0.447086349;0;188.8346359;yes
4550;support;0;0.6980009;3;medium;8;0.297897481;0;188.9911677;yes
4551;sales;0;0.770522726;4;medium;4;0.468426337;0;177.1937663;yes
4552;support;0;0.774925862;3;low;4;0.49141843;0;177.741821;yes
4553;admin;0;0.829675758;4;medium;5;0.300938898;0;179.576501;yes
4554;engineering;0;0.758968113;4;medium;7;0.30203109;0;184.5360308;yes
4555;finance;0;0.813989626;3;medium;6;0.272300661;0;181.879235;yes
4556;admin;0;0.764380816;3;high;7;0.112661445;0;187.2907341;yes
4557;engineering;0;0.825828267;4;high;4;0.405618674;0;176.6042858;yes
4558;operations;0;0.636892615;4;medium;7;0.455449451;1;186.300967;yes
4559;sales;0;0.73279432;3;medium;6;0.427754803;0;183.8406847;yes
4560;retail;0;0.665738723;4;medium;7;0.42437366;0;185.802589;yes
4561;marketing;0;0.879274126;3;medium;4;0.349912438;0;177.0712175;yes
4562;retail;0;0.709229911;3;medium;5;0.435703514;0;179.9615074;yes
4563;retail;0;0.890234869;3;low;4;0.446581343;1;177.1990816;yes
4564;operations;0;0.824360222;3;medium;5;0.326631203;0;180.6142787;yes
4565;engineering;0;0.650025896;3;high;7;0.29305775;1;186.3047995;yes
4566;finance;0;0.769845855;3;medium;4;0.58541973;1;177.7665628;yes
4567;sales;0;0.724238143;3;high;6;0.200277572;0;183.9859074;yes
4568;support;0;0.755968404;4;medium;5;0.36581226;0;180.8303851;yes
4569;sales;0;0.873441139;4;medium;5;0.424935418;0;178.7458855;yes
4570;sales;0;0.705108933;2;high;6;0.466512347;0;182.5891613;yes
4571;marketing;0;0.794998247;3;medium;6;0.216971511;0;182.3802725;yes
4572;operations;0;0.816185691;3;medium;5;0.341018882;0;179.1288704;yes
4573;engineering;0;0.616491788;4;medium;7;0.423596157;0;186.4999086;yes
4574;engineering;0;0.596188461;3;low;9;0.244814968;0;192.0486089;yes
4575;support;0;0.758233738;4;medium;6;0.217630043;0;182.1598621;yes
4576;logistics;0;0.689392747;4;medium;7;0.332664289;0;187.0250969;yes
4577;engineering;0;0.751522938;3;medium;5;0.41967296;1;179.9928051;yes
4578;retail;0;0.628336888;2;medium;8;0.290734346;0;188.7984407;yes
4579;operations;0;0.735428414;3;medium;6;0.338612582;1;183.6792875;yes
4580;engineering;0;0.770166046;4;medium;4;0.453289223;0;178.4357509;yes
4581;finance;0;0.676446578;3;medium;6;0.366159525;0;184.3811106;yes
4582;sales;0;0.766999152;3;medium;4;0.368028576;1;177.9944963;yes
4583;admin;0;0.655850139;4;medium;7;0.418213273;0;184.9606941;yes
